Frame, Time (ms), Delta (ms) , Memory (mb)
 3450,61512.457,14.713,4091
 3451,61527.777,15.319,4093
 3452,61542.602,14.825,4094
 3453,61557.355,14.749,4095
 3454,61572.531,15.177,4096
 3455,61587.324,14.790,4096
 3456,61602.871,15.550,4097
 3457,61617.555,14.682,4098
 3458,61633.996,16.440,4099
 3459,61649.203,15.208,4100
 3460,61663.648,14.447,4100
 3461,61678.707,15.057,4106
 3462,61694.555,15.851,4107
 3463,61711.219,16.661,4109
 3464,61725.883,14.664,4110
 3465,61740.508,14.626,4110
 3466,61756.004,15.496,4112
 3467,61770.840,14.836,4112
 3468,61786.414,15.575,4112
 3469,61801.691,15.275,4112
 3470,61816.707,15.019,4112
 3471,61832.281,15.575,4112
 3472,61855.449,23.168,4112
 3473,61870.203,14.750,4114
 3474,61886.383,16.181,4116
 3475,61902.348,15.963,4117
 3476,61914.121,11.778,4117
 3477,61925.648,11.525,4117
 3478,61939.922,14.274,4117
 3479,61955.523,15.600,4118
 3480,61970.625,15.103,4119
 3481,61985.926,15.301,4122
 3482,62000.762,14.836,4122
 3483,62017.188,16.427,4123
 3484,62032.250,15.062,4124
 3485,62049.047,16.795,4124
 3486,62063.328,14.281,4124
 3487,62077.914,14.589,4124
 3488,62097.012,19.093,4125
 3489,62112.320,15.311,4125
 3490,62126.184,13.862,4125
 3491,62138.434,12.252,4125
 3492,62153.934,15.502,4125
 3493,62169.438,15.502,4127
 3494,62185.902,16.465,4143
 3495,62201.859,15.955,4144
 3496,62216.547,14.688,4144
 3497,62232.871,16.325,4144
 3498,62249.184,16.313,4144
 3499,62266.066,16.882,4146
 3500,62281.434,15.368,4148
 3501,62304.234,22.800,4150
 3502,62316.094,11.862,4152
 3503,62328.309,12.211,4154
 3504,62343.324,15.014,4156
 3505,62358.738,15.416,4158
 3506,62374.496,15.758,4159
 3507,62389.484,14.987,4161
 3508,62404.402,14.921,4161
 3509,62419.500,15.095,4162
 3510,62437.730,18.233,4162
 3511,62451.582,13.853,4163
 3512,62467.906,16.322,4164
 3513,62484.031,16.126,4164
 3514,62505.949,21.918,4169
 3515,62519.539,13.591,4173
 3516,62533.277,13.738,4176
 3517,62545.574,12.296,4179
 3518,62561.453,15.879,4181
 3519,62583.531,22.076,4184
 3520,62596.410,12.879,4187
 3521,62608.617,12.210,4190
 3522,62629.648,21.029,4191
 3523,62644.629,14.980,4196
 3524,62659.742,15.115,4200
 3525,62674.543,14.801,4203
 3526,62686.457,11.914,4206
 3527,62700.273,13.818,4208
 3528,62733.211,32.936,4212
 3529,62754.957,21.746,4212
 3530,62768.484,13.526,4212
 3531,62781.273,12.789,4212
 3532,62793.441,12.168,4212
 3533,62818.574,25.133,4223
 3534,62834.070,15.498,4225
 3535,62848.191,14.120,4230
 3536,62864.422,16.232,4232
 3537,62877.336,12.911,4233
 3538,62888.320,10.984,4234
 3539,62900.250,11.931,4235
 3540,62915.203,14.953,4237
 3541,62931.426,16.224,4238
 3542,62947.668,16.240,4241
 3543,62964.699,17.031,4243
 3544,62981.012,16.314,4245
 3545,62997.844,16.830,4246
 3546,63009.336,11.492,4247
 3547,63024.316,14.980,4249
 3548,63039.438,15.125,4251
 3549,63054.996,15.558,4254
 3550,63070.281,15.286,4255
 3551,63087.469,17.186,4257
 3552,63103.434,15.966,4258
 3553,63116.512,13.076,4258
 3554,63134.895,18.383,4258
 3555,63147.715,12.823,4258
 3556,63163.211,15.495,4258
 3557,63178.313,15.098,4258
 3558,63193.156,14.847,4258
 3559,63208.141,14.981,4258
 3560,63223.289,15.154,4258
 3561,63238.922,15.633,4258
 3562,63254.496,15.571,4258
 3563,63270.082,15.587,4258
 3564,63285.676,15.590,4260
 3565,63300.770,15.099,4260
 3566,63317.469,16.696,4260
 3567,63333.234,15.766,4261
 3568,63349.023,15.788,4261
 3569,63363.922,14.899,4263
 3570,63379.984,16.061,4265
 3571,63397.176,17.193,4267
 3572,63417.570,20.395,4268
 3573,63434.469,16.896,4271
 3574,63451.902,17.436,4272
 3575,63468.797,16.895,4272
 3576,63484.629,15.831,4273
 3577,63494.336, 9.707,4273
 3578,63507.566,13.232,4273
 3579,63522.809,15.240,4274
 3580,63538.516,15.707,4277
 3581,63554.516,16.001,4277
 3582,63569.398,14.885,4278
 3583,63583.820,14.418,4278
 3584,63600.363,16.544,4279
 3585,63616.152,15.789,4279
 3586,63632.047,15.897,4284
 3587,63650.168,18.120,4288
 3588,63668.375,18.206,4291
 3589,63685.234,16.862,4291
 3590,63700.813,15.576,4292
 3591,63716.703,15.892,4294
 3592,63730.504,13.799,4294
 3593,63742.816,12.312,4294
 3594,63757.066,14.250,4295
 3595,63771.813,14.744,4296
 3596,63788.348,16.537,4296
 3597,63804.195,15.850,4301
 3598,63819.492,15.295,4301
 3599,63834.023,14.533,4302
 3600,63849.684,15.661,4305
 3601,63864.793,15.105,4305
 3602,63880.367,15.576,4306
 3603,63896.242,15.879,4306
 3604,63911.828,15.584,4306
 3605,63929.563,17.732,4308
 3606,63944.043,14.482,4308
 3607,63957.305,13.261,4309
 3608,63973.277,15.975,4309
 3609,63988.730,15.453,4310
 3610,64003.996,15.264,4310
 3611,64018.898,14.903,4311
 3612,64033.461,14.560,4311
 3613,64048.945,15.490,4311
 3614,64064.324,15.376,4311
 3615,64079.137,14.811,4311
 3616,64093.699,14.561,4311
 3617,64109.395,15.696,4311
 3618,64150.031,40.637,4311
 3619,64168.676,18.643,4311
 3620,64178.910,10.238,4311
 3621,64186.848, 7.936,4311
 3622,64199.230,12.384,4311
 3623,64212.352,13.121,4311
 3624,64228.023,15.672,4311
 3625,64243.328,15.303,4311
 3626,64259.520,16.192,4311
 3627,64275.301,15.779,4311
 3628,64290.543,15.244,4311
 3629,64306.074,15.534,4311
 3630,64321.414,15.338,4311
 3631,64336.875,15.460,4311
 3632,64352.020,15.146,4311
 3633,64367.254,15.236,4310
 3634,64382.336,15.080,4310
 3635,64399.105,16.771,4310
 3636,64414.199,15.093,4310
 3637,64429.465,15.262,4310
 3638,64443.629,14.165,4310
 3639,64460.258,16.632,4310
 3640,64475.629,15.369,4310
 3641,64490.359,14.731,4310
 3642,64506.051,15.691,4310
 3643,64521.410,15.363,4310
 3644,64536.504,15.091,4310
 3645,64551.492,14.985,4310
 3646,64566.539,15.051,4310
 3647,64582.297,15.756,4310
 3648,64598.301,16.004,4310
 3649,64613.141,14.839,4310
 3650,64628.492,15.354,4310
 3651,64643.223,14.731,4310
 3652,64659.672,16.447,4310
 3653,64675.023,15.351,4310
 3654,64690.617,15.597,4310
 3655,64706.195,15.578,4310
 3656,64721.809,15.611,4310
 3657,64737.512,15.703,4310
 3658,64750.461,12.946,4310
 3659,64765.887,15.431,4310
 3660,64781.250,15.365,4310
 3661,64796.238,14.987,4310
 3662,64811.242,15.004,4310
 3663,64827.082,15.840,4310
 3664,64841.883,14.798,4310
 3665,64857.059,15.178,4310
 3666,64872.684,15.625,4310
 3667,64887.746,15.063,4310
 3668,64903.254,15.507,4310
 3669,64918.445,15.192,4310
 3670,64932.832,14.383,4310
 3671,64948.965,16.133,4310
 3672,64963.906,14.944,4310
 3673,64979.145,15.235,4310
 3674,64994.402,15.260,4310
 3675,65009.172,14.771,4310
 3676,65024.516,15.342,4310
 3677,65040.066,15.553,4310
 3678,65055.910,15.843,4310
 3679,65071.891,15.981,4310
 3680,65087.570,15.679,4310
 3681,65103.074,15.504,4310
 3682,65118.484,15.408,4310
 3683,65132.156,13.671,4310
 3684,65148.305,16.149,4310
 3685,65163.172,14.866,4310
 3686,65177.957,14.784,4311
 3687,65193.684,15.731,4311
 3688,65208.273,14.592,4311
 3689,65223.676,15.401,4311
 3690,65238.711,15.035,4311
 3691,65254.063,15.352,4311
 3692,65269.164,15.100,4311
 3693,65284.379,15.216,4311
 3694,65298.637,14.257,4311
 3695,65314.648,16.009,4311
 3696,65329.926,15.282,4311
 3697,65344.371,14.444,4311
 3698,65359.578,15.208,4311
 3699,65375.008,15.426,4311
 3700,65389.832,14.824,4311
 3701,65404.688,14.857,4311
 3702,65419.625,14.935,4311
 3703,65435.000,15.378,4311
 3704,65449.566,14.568,4311
 3705,65464.676,15.105,4311
 3706,65479.652,14.979,4311
 3707,65494.176,14.524,4311
 3708,65510.004,15.826,4311
 3709,65525.523,15.522,4311
 3710,65540.375,14.849,4311
 3711,65555.594,15.218,4311
 3712,65570.586,14.994,4311
 3713,65585.945,15.357,4311
 3714,65600.938,14.996,4311
 3715,65615.961,15.024,4311
 3716,65631.172,15.208,4311
 3717,65646.414,15.243,4311
 3718,65661.023,14.616,4311
 3719,65676.727,15.693,4311
 3720,65691.680,14.962,4311
 3721,65706.578,14.895,4311
 3722,65721.180,14.605,4311
 3723,65736.461,15.277,4311
 3724,65751.172,14.708,4311
 3725,65765.914,14.744,4311
 3726,65781.406,15.492,4311
 3727,65797.008,15.608,4311
 3728,65812.141,15.130,4311
 3729,65826.766,14.621,4311
 3730,65841.773,15.011,4311
 3731,65856.891,15.111,4311
 3732,65871.938,15.054,4311
 3733,65887.289,15.350,4311
 3734,65902.641,15.350,4311
 3735,65915.297,12.654,4311
 3736,65931.883,16.589,4311
 3737,65947.070,15.185,4311
 3738,65962.391,15.317,4311
 3739,65977.766,15.382,4311
 3740,65992.531,14.765,4311
 3741,66007.680,15.151,4311
 3742,66023.289,15.607,4311
 3743,66037.617,14.329,4311
 3744,66052.813,15.194,4311
 3745,66067.148,14.333,4311
 3746,66082.438,15.290,4311
 3747,66098.523,16.086,4311
 3748,66113.211,14.688,4311
 3749,66127.719,14.505,4311
 3750,66143.344,15.627,4311
 3751,66158.297,14.952,4311
 3752,66173.563,15.268,4311
 3753,66189.172,15.612,4311
 3754,66204.188,15.011,4311
 3755,66219.258,15.069,4310
 3756,66233.531,14.279,4310
 3757,66248.813,15.283,4310
 3758,66264.000,15.183,4310
 3759,66279.406,15.409,4310
 3760,66294.953,15.547,4310
 3761,66309.727,14.771,4310
 3762,66324.750,15.021,4310
 3763,66339.641,14.897,4310
 3764,66354.719,15.070,4310
 3765,66369.734,15.015,4310
 3766,66385.242,15.513,4310
 3767,66399.172,13.934,4310
 3768,66415.016,15.840,4310
 3769,66431.422,16.403,4310
 3770,66445.375,13.950,4310
 3771,66461.266,15.893,4310
 3772,66475.867,14.603,4310
 3773,66490.922,15.053,4310
 3774,66506.508,15.593,4310
 3775,66521.508,14.997,4310
 3776,66536.547,15.035,4310
 3777,66550.891,14.345,4310
 3778,66566.313,15.423,4310
 3779,66581.883,15.571,4310
 3780,66596.508,14.628,4310
 3781,66610.484,13.974,4310
 3782,66626.406,15.918,4310
 3783,66641.125,14.726,4310
 3784,66656.586,15.459,4310
 3785,66671.492,14.906,4310
 3786,66686.617,15.128,4310
 3787,66701.344,14.723,4310
 3788,66716.016,14.677,4310
 3789,66732.711,16.687,4310
 3790,66746.961,14.252,4310
 3791,66761.578,14.618,4310
 3792,66777.570,15.992,4310
 3793,66792.109,14.541,4310
 3794,66807.633,15.521,4310
 3795,66822.133,14.501,4310
 3796,66837.359,15.226,4310
 3797,66852.617,15.255,4310
 3798,66866.211,13.596,4310
 3799,66882.242,16.035,4310
 3800,66897.703,15.459,4310
 3801,66912.969,15.268,4310
 3802,66927.305,14.332,4310
 3803,66942.961,15.654,4310
 3804,66958.086,15.124,4310
 3805,66972.961,14.880,4310
 3806,66988.008,15.045,4310
 3807,67002.695,14.692,4310
 3808,67017.898,15.198,4310
 3809,67032.633,14.735,4310
 3810,67048.453,15.819,4310
 3811,67063.344,14.897,4310
 3812,67078.227,14.876,4310
 3813,67093.258,15.035,4310
 3814,67108.195,14.936,4310
 3815,67123.422,15.223,4310
 3816,67139.445,16.026,4310
 3817,67153.930,14.485,4310
 3818,67168.633,14.709,4310
 3819,67182.867,14.231,4310
 3820,67198.617,15.749,4310
 3821,67214.102,15.480,4310
 3822,67229.063,14.963,4310
 3823,67244.359,15.300,4310
 3824,67259.906,15.544,4310
 3825,67274.906,14.999,4310
 3826,67289.688,14.785,4311
 3827,67305.273,15.584,4311
 3828,67320.305,15.038,4311
 3829,67335.172,14.859,4311
 3830,67349.594,14.428,4311
 3831,67365.117,15.520,4311
 3832,67380.070,14.947,4311
 3833,67395.273,15.207,4311
 3834,67410.563,15.288,4311
 3835,67426.992,16.432,4311
 3836,67441.148,14.157,4311
 3837,67456.281,15.134,4311
 3838,67471.289,15.008,4311
 3839,67486.039,14.745,4311
 3840,67499.727,13.688,4311
 3841,67515.906,16.185,4311
 3842,67531.305,15.399,4311
 3843,67546.789,15.476,4311
 3844,67561.578,14.795,4311
 3845,67576.516,14.939,4311
 3846,67592.734,16.215,4311
 3847,67607.992,15.265,4311
 3848,67622.953,14.956,4311
 3849,67638.477,15.521,4311
 3850,67653.211,14.737,4311
 3851,67668.281,15.072,4311
 3852,67682.609,14.326,4311
 3853,67698.875,16.266,4311
 3854,67713.656,14.780,4311
 3855,67729.281,15.629,4311
 3856,67743.922,14.637,4311
 3857,67760.016,16.099,4311
 3858,67775.531,15.512,4311
 3859,67790.211,14.674,4311
 3860,67805.875,15.670,4311
 3861,67820.867,14.991,4311
 3862,67835.688,14.825,4311
 3863,67849.398,13.700,4311
 3864,67865.602,16.207,4311
 3865,67881.750,16.151,4311
 3866,67897.172,15.419,4311
 3867,67912.508,15.334,4311
 3868,67927.602,15.096,4311
 3869,67942.656,15.060,4311
 3870,67957.609,14.949,4311
 3871,67972.789,15.177,4311
 3872,67988.211,15.426,4311
 3873,68003.555,15.347,4311
 3874,68018.383,14.818,4311
 3875,68032.609,14.232,4311
 3876,68048.656,16.047,4311
 3877,68063.844,15.190,4311
 3878,68079.602,15.761,4311
 3879,68093.969,14.368,4311
 3880,68109.852,15.877,4311
 3881,68125.063,15.203,4311
 3882,68139.852,14.795,4311
 3883,68154.766,14.916,4311
 3884,68169.984,15.218,4311
 3885,68185.586,15.599,4311
 3886,68199.344,13.761,4311
 3887,68215.797,16.452,4311
 3888,68230.883,15.083,4311
 3889,68246.531,15.649,4310
 3890,68262.180,15.649,4310
 3891,68277.414,15.238,4310
 3892,68292.484,15.071,4310
 3893,68307.445,14.958,4310
 3894,68322.984,15.540,4310
 3895,68338.281,15.300,4310
 3896,68353.055,14.765,4310
 3897,68368.102,15.050,4310
 3898,68383.383,15.283,4310
 3899,68399.375,15.986,4310
 3900,68415.070,15.698,4310
 3901,68430.117,15.047,4310
 3902,68444.680,14.569,4310
 3903,68460.641,15.964,4310
 3904,68476.586,15.943,4310
 3905,68491.594,15.005,4310
 3906,68506.984,15.392,4310
 3907,68522.336,15.350,4310
 3908,68538.047,15.709,4310
 3909,68552.891,14.848,4310
 3910,68568.648,15.760,4310
 3911,68582.609,13.958,4310
 3912,68599.070,16.458,4310
 3913,68614.133,15.060,4310
 3914,68630.023,15.899,4310
 3915,68644.547,14.516,4310
 3916,68660.859,16.318,4310
 3917,68676.570,15.710,4310
 3918,68691.586,15.011,4310
 3919,68707.141,15.555,4310
 3920,68722.211,15.075,4310
 3921,68738.188,15.974,4310
 3922,68753.180,14.995,4310
 3923,68768.406,15.218,4310
 3924,68782.164,13.761,4310
 3925,68798.547,16.390,4310
 3926,68813.531,14.977,4310
 3927,68829.398,15.865,4310
 3928,68844.414,15.018,4310
 3929,68860.289,15.882,4310
 3930,68875.180,14.885,4310
 3931,68889.953,14.773,4310
 3932,68905.984,16.033,4310
 3933,68920.531,14.551,4310
 3934,68935.672,15.140,4310
 3935,68950.992,15.319,4310
 3936,68965.477,14.485,4310
 3937,68981.609,16.134,4310
 3938,68997.430,15.812,4310
 3939,69012.703,15.276,4310
 3940,69028.563,15.864,4310
 3941,69043.859,15.290,4310
 3942,69058.414,14.557,4310
 3943,69073.133,14.720,4310
 3944,69088.867,15.731,4310
 3945,69104.383,15.516,4310
 3946,69120.414,16.034,4310
 3947,69135.297,14.886,4310
 3948,69150.219,14.918,4310
 3949,69165.414,15.190,4310
 3950,69182.211,16.807,4310
 3951,69197.297,15.084,4310
 3952,69213.023,15.731,4310
 3953,69229.266,16.237,4310
 3954,69244.508,15.242,4310
 3955,69260.391,15.877,4310
 3956,69275.141,14.751,4310
 3957,69290.164,15.026,4310
 3958,69305.227,15.064,4310
 3959,69321.102,15.872,4310
 3960,69336.430,15.331,4310
 3961,69351.766,15.337,4310
 3962,69365.320,13.555,4310
 3963,69382.055,16.726,4311
 3964,69399.336,17.295,4311
 3965,69413.719,14.373,4311
 3966,69429.875,16.156,4311
 3967,69444.875,15.001,4311
 3968,69460.352,15.482,4311
 3969,69475.813,15.453,4311
 3970,69490.883,15.079,4311
 3971,69506.422,15.532,4311
 3972,69521.703,15.278,4311
 3973,69537.172,15.476,4311
 3974,69551.875,14.701,4311
 3975,69565.945,14.076,4311
 3976,69582.258,16.311,4311
 3977,69599.172,16.915,4311
 3978,69614.633,15.460,4311
 3979,69629.703,15.067,4311
 3980,69644.930,15.228,4311
 3981,69660.453,15.523,4311
 3982,69676.039,15.578,4311
 3983,69690.945,14.914,4311
 3984,69706.563,15.618,4311
 3985,69722.617,16.054,4311
 3986,69738.547,15.928,4311
 3987,69753.289,14.747,4311
 3988,69768.273,14.985,4311
 3989,69782.094,13.816,4311
 3990,69798.766,16.669,4311
 3991,69814.539,15.778,4311
 3992,69830.227,15.683,4311
 3993,69845.797,15.571,4311
 3994,69860.555,14.763,4311
 3995,69875.805,15.245,4311
 3996,69890.539,14.738,4311
 3997,69906.539,15.996,4311
 3998,69921.523,14.987,4311
 3999,69937.188,15.663,4311
 4000,69951.953,14.769,4311
 4001,69966.609,14.658,4311
 4002,69982.313,15.701,4311
 4003,69998.938,16.627,4311
 4004,70014.180,15.235,4311
 4005,70030.273,16.101,4311
 4006,70044.883,14.610,4311
 4007,70060.781,15.895,4311
 4008,70076.063,15.274,4311
 4009,70090.984,14.931,4311
 4010,70106.789,15.799,4311
 4011,70121.727,14.937,4311
 4012,70137.352,15.631,4311
 4013,70152.898,15.541,4311
 4014,70167.906,15.012,4311
 4015,70182.055,14.147,4311
 4016,70198.773,16.715,4311
 4017,70213.961,15.191,4311
 4018,70228.992,15.037,4311
 4019,70244.047,15.048,4311
 4020,70260.547,16.505,4311
 4021,70275.969,15.420,4311
 4022,70291.391,15.415,4311
 4023,70306.977,15.593,4311
 4024,70322.016,15.040,4311
 4025,70337.555,15.534,4311
 4026,70352.453,14.897,4311
 4027,70367.016,14.568,4311
 4028,70382.578,15.560,4311
 4029,70398.227,15.648,4311
 4030,70413.555,15.328,4311
 4031,70429.086,15.528,4311
 4032,70444.383,15.301,4311
 4033,70459.922,15.538,4311
 4034,70474.906,14.987,4311
 4035,70490.563,15.657,4311
 4036,70506.078,15.514,4311
 4037,70520.945,14.872,4311
 4038,70535.844,14.890,4311
 4039,70550.969,15.134,4311
 4040,70565.320,14.346,4311
 4041,70581.703,16.376,4311
 4042,70596.883,15.183,4311
 4043,70612.219,15.339,4311
 4044,70627.797,15.581,4311
 4045,70643.766,15.967,4311
 4046,70658.383,14.610,4311
 4047,70673.367,14.991,4311
 4048,70688.852,15.488,4311
 4049,70704.094,15.234,4311
 4050,70719.008,14.918,4311
 4051,70734.313,15.311,4311
 4052,70749.523,15.202,4311
 4053,70765.586,16.066,4311
 4054,70781.297,15.711,4311
 4055,70796.078,14.776,4311
 4056,70811.086,15.012,4311
 4057,70826.656,15.570,4311
 4058,70841.680,15.029,4311
 4059,70857.070,15.386,4311
 4060,70872.180,15.113,4311
 4061,70887.234,15.050,4311
 4062,70902.234,15.004,4311
 4063,70915.719,13.481,4311
 4064,70932.367,16.648,4311
 4065,70947.750,15.382,4311
 4066,70963.320,15.573,4311
 4067,70977.828,14.502,4311
 4068,70993.883,16.057,4311
 4069,71008.523,14.640,4311
 4070,71023.570,15.051,4311
 4071,71039.586,16.014,4311
 4072,71054.617,15.036,4311
 4073,71069.531,14.912,4311
 4074,71084.297,14.766,4311
 4075,71098.734,14.432,4311
 4076,71114.688,15.956,4311
 4077,71130.109,15.417,4311
 4078,71144.719,14.612,4311
 4079,71160.250,15.538,4311
 4080,71176.148,15.895,4311
 4081,71191.281,15.132,4311
 4082,71206.352,15.076,4311
 4083,71221.398,15.039,4311
 4084,71237.055,15.657,4311
 4085,71252.094,15.037,4310
 4086,71266.211,14.124,4310
 4087,71282.531,16.319,4310
 4088,71297.648,15.115,4310
 4089,71313.055,15.401,4311
 4090,71327.477,14.424,4311
 4091,71343.781,16.310,4311
 4092,71357.953,14.172,4311
 4093,71372.766,14.806,4311
 4094,71387.727,14.960,4311
 4095,71403.398,15.673,4311
 4096,71418.352,14.965,4311
 4097,71433.227,14.870,4311
 4098,71449.516,16.286,4311
 4099,71464.398,14.883,4311
 4100,71479.641,15.245,4311
 4101,71493.906,14.265,4311
 4102,71510.188,16.278,4311
 4103,71524.906,14.721,4311
 4104,71540.352,15.449,4311
 4105,71556.133,15.772,4311
 4106,71571.180,15.048,4311
 4107,71585.953,14.780,4311
 4108,71601.078,15.116,4311
 4109,71616.188,15.112,4311
 4110,71631.797,15.615,4311
 4111,71646.883,15.081,4311
 4112,71662.703,15.821,4311
 4113,71678.609,15.914,4311
 4114,71694.195,15.582,4311
 4115,71709.750,15.546,4311
 4116,71724.898,15.160,4311
 4117,71740.406,15.499,4311
 4118,71756.367,15.959,4311
 4119,71771.172,14.810,4311
 4120,71787.094,15.917,4311
 4121,71802.563,15.479,4311
 4122,71816.563,13.997,4311
 4123,71832.648,16.088,4311
 4124,71848.883,16.230,4311
 4125,71864.555,15.673,4311
 4126,71880.227,15.669,4311
 4127,71895.969,15.746,4311
 4128,71910.867,14.896,4311
 4129,71926.898,16.037,4311
 4130,71941.508,14.606,4311
 4131,71957.836,16.327,4311
 4132,71972.750,14.908,4311
 4133,71987.859,15.115,4311
 4134,72002.672,14.817,4311
 4135,72017.344,14.668,4311
 4136,72032.477,15.133,4311
 4137,72048.531,16.053,4311
 4138,72063.617,15.087,4311
 4139,72079.711,16.092,4311
 4140,72094.789,15.079,4311
 4141,72110.227,15.442,4311
 4142,72125.188,14.958,4311
 4143,72140.477,15.284,4311
 4144,72155.266,14.793,4311
 4145,72170.648,15.386,4311
 4146,72185.469,14.819,4311
 4147,72199.508,14.040,4311
 4148,72215.516,16.006,4311
 4149,72230.820,15.301,4311
 4150,72245.781,14.963,4311
 4151,72260.859,15.082,4311
 4152,72276.594,15.737,4311
 4153,72291.594,14.994,4311
 4154,72306.609,15.020,4311
 4155,72321.539,14.929,4311
 4156,72336.602,15.062,4311
 4157,72351.227,14.625,4311
 4158,72366.180,14.946,4311
 4159,72381.852,15.675,4311
 4160,72396.570,14.719,4311
 4161,72411.891,15.325,4311
 4162,72427.250,15.355,4311
 4163,72441.789,14.537,4311
 4164,72456.758,14.971,4311
 4165,72471.922,15.164,4311
 4166,72487.141,15.217,4311
 4167,72502.289,15.150,4311
 4168,72517.508,15.220,4311
 4169,72532.547,15.043,4311
 4170,72547.617,15.072,4311
 4171,72562.836,15.212,4311
 4172,72578.180,15.345,4311
 4173,72593.547,15.370,4311
 4174,72608.625,15.079,4311
 4175,72624.109,15.477,4311
 4176,72639.477,15.371,4311
 4177,72654.297,14.819,4311
 4178,72669.266,14.975,4311
 4179,72684.180,14.907,4311
 4180,72699.172,14.990,4311
 4181,72714.289,15.123,4311
 4182,72730.250,15.959,4311
 4183,72746.070,15.815,4311
 4184,72760.484,14.414,4311
 4185,72776.711,16.224,4311
