Frame, Time (ms), Delta (ms) , Memory (mb)
 2684,51454.641,15.597,3435
 2685,51472.887,18.246,3435
 2686,51490.238,17.352,3435
 2687,51507.594,17.357,3435
 2688,51523.492,15.893,3435
 2689,51536.605,13.117,3436
 2690,51552.180,15.573,3436
 2691,51571.473,19.298,3436
 2692,51590.434,18.957,3436
 2693,51606.996,16.563,3436
 2694,51627.734,20.739,3436
 2695,51647.855,20.118,3436
 2696,51666.164,18.308,3437
 2697,51683.367,17.206,3437
 2698,51701.621,18.254,3438
 2699,51719.355,17.732,3438
 2700,51734.824,15.470,3438
 2701,51751.418,16.597,3439
 2702,51769.180,17.757,3440
 2703,51786.527,17.348,3440
 2704,51803.273,16.748,3440
 2705,51822.859,19.586,3441
 2706,51844.195,21.335,3441
 2707,51862.223,18.027,3442
 2708,51879.922,17.700,3442
 2709,51896.703,16.781,3442
 2710,51914.527,17.823,3443
 2711,51932.246,17.722,3443
 2712,51949.891,17.644,3443
 2713,51964.762,14.873,3445
 2714,51981.309,16.545,3445
 2715,52001.539,20.228,3445
 2716,52022.516,20.975,3446
 2717,52042.039,19.527,3447
 2718,52058.180,16.141,3447
 2719,52073.316,15.133,3448
 2720,52090.469,17.156,3448
 2721,52109.613,19.144,3449
 2722,52126.563,16.951,3450
 2723,52141.395,14.829,3450
 2724,52159.379,17.986,3450
 2725,52179.828,20.445,3451
 2726,52195.371,15.547,3451
 2727,52211.961,16.593,3452
 2728,52228.871,16.906,3454
 2729,52243.547,14.675,3454
 2730,52259.914,16.371,3455
 2731,52275.063,15.146,3457
 2732,52290.484,15.419,3457
 2733,52304.371,13.887,3458
 2734,52319.828,15.457,3460
 2735,52335.707,15.883,3460
 2736,52351.273,15.565,3461
 2737,52365.977,14.707,3462
 2738,52381.355,15.374,3462
 2739,52396.578,15.224,3462
 2740,52410.633,14.058,3462
 2741,52425.031,14.393,3462
 2742,52438.930,13.900,3468
 2743,52456.152,17.222,3469
 2744,52470.520,14.366,3470
 2745,52485.117,14.602,3470
 2746,52499.078,13.960,3471
 2747,52513.004,13.922,3473
 2748,52528.309,15.308,3473
 2749,52542.211,13.903,3474
 2750,52556.762,14.551,3474
 2751,52570.684,13.917,3475
 2752,52584.703,14.021,3475
 2753,52601.148,16.445,3478
 2754,52617.168,16.020,3478
 2755,52632.746,15.580,3479
 2756,52651.234,18.486,3480
 2757,52667.516,16.280,3480
 2758,52680.879,13.365,3481
 2759,52694.953,14.078,3481
 2760,52710.328,15.371,3483
 2761,52724.230,13.904,3483
 2762,52739.605,15.377,3483
 2763,52753.668,14.061,3485
 2764,52768.180,14.508,3485
 2765,52784.297,16.122,3485
 2766,52799.855,15.555,3487
 2767,52812.805,12.952,3504
 2768,52828.891,16.085,3505
 2769,52844.594,15.704,3506
 2770,52859.078,14.483,3507
 2771,52875.055,15.978,3509
 2772,52890.090,15.033,3508
 2773,52904.574,14.487,3508
 2774,52922.539,17.962,3509
 2775,52940.074,17.536,3511
 2776,52956.219,16.143,3514
 2777,52971.148,14.930,3514
 2778,52987.969,16.822,3515
 2779,53002.598,14.631,3515
 2780,53018.500,15.899,3516
 2781,53033.836,15.335,3516
 2782,53050.020,16.183,3518
 2783,53065.500,15.484,3518
 2784,53080.730,15.230,3519
 2785,53096.816,16.084,3520
 2786,53112.340,15.525,3520
 2787,53127.965,15.627,3520
 2788,53145.188,17.222,3520
 2789,53159.848,14.657,3520
 2790,53175.176,15.329,3521
 2791,53191.316,16.140,3521
 2792,53207.242,15.929,3522
 2793,53225.684,18.441,3522
 2794,53242.027,16.344,3522
 2795,53259.961,17.935,3524
 2796,53279.156,19.192,3527
 2797,53295.125,15.971,3527
 2798,53310.074,14.946,3527
 2799,53326.832,16.757,3529
 2800,53342.625,15.795,3545
 2801,53358.559,15.933,3545
 2802,53374.273,15.715,3546
 2803,53390.797,16.526,3546
 2804,53412.938,22.140,3547
 2805,53430.820,17.881,3550
 2806,53444.547,13.726,3550
 2807,53459.711,15.164,3551
 2808,53475.059,15.348,3551
 2809,53491.883,16.825,3553
 2810,53510.246,18.363,3555
 2811,53527.066,16.819,3555
 2812,53541.273,14.208,3555
 2813,53557.262,15.990,3555
 2814,53571.898,14.637,3555
 2815,53587.770,15.870,3557
 2816,53604.293,16.525,3557
 2817,53621.086,16.792,3558
 2818,53643.316,22.227,3559
 2819,53659.328,16.012,3561
 2820,53673.805,14.481,3562
 2821,53689.301,15.497,3563
 2822,53704.895,15.591,3564
 2823,53719.617,14.726,3564
 2824,53736.156,16.535,3565
 2825,53751.051,14.894,3566
 2826,53767.203,16.154,3568
 2827,53782.172,14.967,3568
 2828,53797.957,15.789,3568
 2829,53811.457,13.498,3569
 2830,53826.074,14.615,3569
 2831,53839.867,13.796,3570
 2832,53854.465,14.596,3570
 2833,53868.656,14.190,3571
 2834,53883.352,14.697,3572
 2835,53898.164,14.809,3573
 2836,53915.121,16.960,3574
 2837,53929.801,14.684,3574
 2838,53946.875,17.070,3576
 2839,53961.719,14.843,3576
 2840,53978.551,16.833,3577
 2841,53996.652,18.101,3579
 2842,54010.547,13.896,3579
 2843,54025.316,14.769,3580
 2844,54040.703,15.387,3582
 2845,54054.871,14.168,3582
 2846,54070.449,15.577,3582
 2847,54086.492,16.043,3582
 2848,54102.730,16.241,3583
 2849,54116.184,13.449,3583
 2850,54132.250,16.070,3583
 2851,54147.297,15.045,3584
 2852,54163.520,16.222,3585
 2853,54181.434,17.914,3586
 2854,54198.816,17.383,3586
 2855,54216.035,17.221,3586
 2856,54240.133,24.098,3588
 2857,54253.617,13.484,3589
 2858,54266.703,13.085,3589
 2859,54280.250,13.547,3591
 2860,54295.441,15.191,3593
 2861,54310.648,15.204,3594
 2862,54322.688,12.041,3594
 2863,54338.012,15.322,3594
 2864,54352.520,14.510,3596
 2865,54367.059,14.541,3596
 2866,54383.254,16.196,3596
 2867,54398.207,14.950,3598
 2868,54411.844,13.635,3599
 2869,54426.789,14.951,3599
 2870,54442.012,15.217,3599
 2871,54457.434,15.428,3601
 2872,54472.227,14.790,3602
 2873,54487.785,15.562,3603
 2874,54504.254,16.466,3604
 2875,54520.227,15.971,3606
 2876,54534.555,14.330,3606
 2877,54548.902,14.347,3607
 2878,54563.914,15.014,3608
 2879,54579.129,15.213,3608
 2880,54595.234,16.103,3609
 2881,54612.523,17.288,3611
 2882,54629.516,16.992,3611
 2883,54643.566,14.055,3611
 2884,54660.152,16.582,3612
 2885,54675.895,15.746,3612
 2886,54692.137,16.241,3613
 2887,54706.137,14.002,3614
 2888,54720.547,14.407,3615
 2889,54735.871,15.324,3616
 2890,54752.313,16.441,3616
 2891,54769.359,17.048,3618
 2892,54784.168,14.809,3620
 2893,54797.586,13.417,3620
 2894,54815.855,18.270,3621
 2895,54830.156,14.300,3621
 2896,54845.094,14.940,3622
 2897,54861.684,16.587,3622
 2898,54876.328,14.645,3623
 2899,54890.539,14.211,3624
 2900,54905.086,14.550,3624
 2901,54919.691,14.601,3625
 2902,54936.211,16.522,3627
 2903,54953.094,16.883,3628
 2904,54967.574,14.480,3630
 2905,54982.738,15.165,3630
 2906,54997.684,14.945,3633
 2907,55013.066,15.383,3633
 2908,55029.539,16.471,3633
 2909,55044.438,14.902,3634
 2910,55058.043,13.603,3636
 2911,55072.617,14.576,3636
 2912,55089.453,16.837,3638
 2913,55103.484,14.028,3639
 2914,55120.883,17.400,3639
 2915,55136.723,15.838,3640
 2916,55151.156,14.435,3641
 2917,55166.348,15.191,3643
 2918,55183.500,17.149,3644
 2919,55198.613,15.119,3645
 2920,55215.023,16.406,3646
 2921,55231.012,15.988,3647
 2922,55246.332,15.320,3648
 2923,55260.906,14.575,3648
 2924,55275.113,14.211,3648
 2925,55289.668,14.553,3648
 2926,55305.402,15.735,3649
 2927,55320.676,15.272,3650
 2928,55335.395,14.718,3651
 2929,55351.660,16.267,3651
 2930,55365.051,13.390,3651
 2931,55380.336,15.283,3652
 2932,55394.828,14.491,3652
 2933,55409.047,14.221,3653
 2934,55423.754,14.711,3654
 2935,55439.645,15.886,3655
 2936,55457.117,17.477,3655
 2937,55471.453,14.336,3656
 2938,55487.129,15.675,3657
 2939,55502.266,15.135,3658
 2940,55516.918,14.652,3659
 2941,55532.844,15.926,3660
 2942,55547.965,15.124,3661
 2943,55562.406,14.439,3662
 2944,55577.234,14.826,3663
 2945,55591.129,13.900,3664
 2946,55606.730,15.598,3664
 2947,55622.531,15.798,3664
 2948,55640.121,17.594,3664
 2949,55656.027,15.902,3665
 2950,55671.875,15.852,3665
 2951,55685.672,13.794,3666
 2952,55699.977,14.304,3666
 2953,55714.070,14.095,3666
 2954,55728.953,14.884,3666
 2955,55743.453,14.501,3668
 2956,55758.293,14.840,3668
 2957,55771.719,13.423,3668
 2958,55786.828,15.111,3669
 2959,55801.348,14.517,3669
 2960,55817.223,15.876,3671
 2961,55832.332,15.109,3672
 2962,55847.836,15.502,3673
 2963,55863.563,15.732,3673
 2964,55879.148,15.583,3674
 2965,55893.156,14.007,3675
 2966,55909.418,16.262,3676
 2967,55925.910,16.493,3677
 2968,55943.797,17.888,3677
 2969,55959.820,16.019,3677
 2970,55976.332,16.512,3678
 2971,55991.922,15.592,3679
 2972,56005.895,13.974,3680
 2973,56020.609,14.718,3680
 2974,56034.875,14.264,3680
 2975,56049.000,14.123,3680
 2976,56063.070,14.071,3680
 2977,56078.086,15.016,3680
 2978,56092.020,13.931,3680
 2979,56105.988,13.968,3681
 2980,56121.523,15.538,3682
 2981,56137.219,15.695,3683
 2982,56152.727,15.508,3683
 2983,56168.754,16.029,3683
 2984,56189.723,20.967,3683
 2985,56207.723,18.001,3684
 2986,56223.551,15.826,3685
 2987,56238.582,15.034,3685
 2988,56254.785,16.205,3686
 2989,56270.438,15.651,3686
 2990,56291.176,20.736,3686
 2991,56304.258,13.084,3687
 2992,56318.008,13.748,3688
 2993,56330.102,12.096,3689
 2994,56344.703,14.598,3690
 2995,56359.301,14.602,3690
 2996,56374.098,14.796,3690
 2997,56388.555,14.453,3695
 2998,56403.793,15.243,3696
 2999,56419.238,15.443,3696
 3000,56433.629,14.393,3699
 3001,56448.500,14.865,3700
 3002,56462.887,14.391,3700
 3003,56476.992,14.103,3702
 3004,56493.922,16.931,3702
 3005,56508.980,15.056,3704
 3006,56523.098,14.122,3705
 3007,56537.676,14.574,3707
 3008,56552.652,14.977,3708
 3009,56567.570,14.922,3708
 3010,56582.934,15.361,3708
 3011,56599.086,16.153,3709
 3012,56616.102,17.017,3709
 3013,56632.527,16.424,3709
 3014,56647.508,14.978,3710
 3015,56662.043,14.535,3710
 3016,56678.867,16.828,3711
 3017,56694.156,15.287,3712
 3018,56708.703,14.548,3712
 3019,56723.082,14.381,3713
 3020,56738.535,15.451,3713
 3021,56753.672,15.134,3713
 3022,56768.543,14.874,3713
 3023,56782.664,14.119,3714
 3024,56799.879,17.216,3714
 3025,56814.410,14.531,3714
 3026,56829.879,15.470,3714
 3027,56844.688,14.806,3715
 3028,56859.508,14.819,3715
 3029,56874.684,15.176,3715
 3030,56889.609,14.929,3716
 3031,56903.453,13.844,3716
 3032,56919.379,15.923,3716
 3033,56933.395,14.018,3717
 3034,56948.711,15.315,3719
 3035,56962.859,14.147,3719
 3036,56978.840,15.981,3719
 3037,56994.500,15.663,3719
 3038,57008.988,14.488,3720
 3039,57023.121,14.132,3720
 3040,57037.684,14.560,3720
 3041,57061.156,23.473,3721
 3042,57073.195,12.043,3721
 3043,57085.820,12.620,3721
 3044,57098.934,13.118,3721
 3045,57110.684,11.747,3722
 3046,57125.293,14.613,3723
 3047,57140.063,14.767,3723
 3048,57156.496,16.433,3724
 3049,57172.246,15.751,3724
 3050,57193.121,20.879,3726
 3051,57210.020,16.892,3728
 3052,57225.078,15.062,3728
 3053,57240.426,15.348,3728
 3054,57255.113,14.687,3729
 3055,57268.730,13.618,3731
 3056,57283.813,15.077,3731
 3057,57299.621,15.814,3732
 3058,57317.414,17.791,3732
 3059,57330.691,13.275,3732
 3060,57345.867,15.180,3733
 3061,57361.598,15.731,3733
 3062,57376.504,14.904,3735
 3063,57391.379,14.877,3736
 3064,57406.398,15.018,3736
 3065,57420.434,14.037,3736
 3066,57435.973,15.533,3738
 3067,57450.527,14.559,3739
 3068,57465.449,14.922,3739
 3069,57481.238,15.789,3741
 3070,57497.695,16.456,3741
 3071,57511.590,13.897,3742
 3072,57526.746,15.153,3742
 3073,57541.387,14.642,3743
 3074,57556.563,15.178,3744
 3075,57572.844,16.277,3746
 3076,57587.723,14.879,3746
 3077,57604.973,17.248,3746
 3078,57622.773,17.806,3747
 3079,57640.871,18.096,3749
 3080,57657.773,16.904,3751
 3081,57674.012,16.234,3751
 3082,57688.094,14.086,3752
 3083,57703.785,15.691,3753
 3084,57720.590,16.805,3754
 3085,57736.695,16.105,3755
 3086,57752.426,15.733,3755
 3087,57769.422,16.995,3755
 3088,57785.242,15.819,3756
 3089,57803.133,17.891,3757
 3090,57815.332,12.197,3757
 3091,57831.203,15.870,3758
 3092,57847.004,15.804,3758
 3093,57863.297,16.296,3760
 3094,57880.273,16.974,3760
 3095,57894.320,14.044,3761
 3096,57911.324,17.003,3762
 3097,57927.891,16.568,3763
 3098,57945.098,17.208,3764
 3099,57960.199,15.102,3765
 3100,57974.242,14.045,3767
 3101,57988.859,14.613,3768
 3102,58003.594,14.735,3768
 3103,58019.164,15.570,3769
 3104,58036.527,17.365,3769
 3105,58051.871,15.342,3769
 3106,58068.934,17.066,3771
 3107,58083.945,15.009,3772
 3108,58099.148,15.201,3773
 3109,58114.961,15.819,3775
 3110,58129.621,14.659,3775
 3111,58146.063,16.440,3774
 3112,58162.250,16.189,3775
 3113,58184.145,21.889,3775
 3114,58201.828,17.686,3777
 3115,58218.754,16.929,3777
 3116,58237.277,18.523,3777
 3117,58254.699,17.418,3778
 3118,58266.684,11.983,3778
 3119,58280.586,13.908,3779
 3120,58297.047,16.457,3781
 3121,58314.906,17.863,3782
 3122,58331.219,16.310,3782
 3123,58346.746,15.529,3782
 3124,58364.344,17.594,3783
 3125,58378.738,14.395,3783
 3126,58393.551,14.813,3783
 3127,58408.918,15.368,3783
 3128,58424.508,15.587,3784
 3129,58439.129,14.626,3784
 3130,58453.852,14.721,3785
 3131,58467.762,13.910,3785
 3132,58482.738,14.979,3785
 3133,58498.859,16.118,3786
 3134,58513.438,14.581,3786
 3135,58529.512,16.071,3786
 3136,58545.027,15.515,3786
 3137,58560.172,15.143,3787
 3138,58575.461,15.293,3787
 3139,58590.672,15.208,3787
 3140,58604.652,13.983,3787
 3141,58620.770,16.116,3787
 3142,58637.180,16.412,3789
 3143,58657.102,19.923,3789
 3144,58673.656,16.550,3790
 3145,58688.883,15.229,3790
 3146,58703.598,14.715,3791
 3147,58718.840,15.240,3792
 3148,58734.984,16.146,3792
 3149,58751.648,16.664,3792
 3150,58765.477,13.828,3793
 3151,58780.410,14.933,3793
 3152,58797.543,17.133,3794
 3153,58812.488,14.944,3796
 3154,58827.488,15.002,3796
 3155,58845.586,18.097,3798
 3156,58859.512,13.927,3798
 3157,58874.156,14.645,3798
 3158,58890.348,16.188,3798
 3159,58906.313,15.966,3799
 3160,58923.887,17.576,3800
 3161,58941.379,17.493,3801
 3162,58960.344,18.962,3803
 3163,58977.820,17.479,3803
 3164,58993.176,15.355,3803
 3165,59007.906,14.729,3803
 3166,59023.922,16.017,3804
 3167,59038.723,14.801,3804
 3168,59053.891,15.167,3804
 3169,59068.582,14.692,3804
 3170,59085.207,16.625,3805
 3171,59099.281,14.078,3806
 3172,59115.211,15.925,3806
 3173,59128.898,13.690,3806
 3174,59144.453,15.555,3807
 3175,59158.641,14.185,3807
 3176,59183.461,24.823,3807
 3177,59200.918,17.456,3808
 3178,59220.961,20.043,3808
 3179,59237.820,16.859,3808
 3180,59253.270,15.451,3808
 3181,59268.320,15.047,3810
 3182,59284.238,15.921,3810
 3183,59299.469,15.227,3810
 3184,59316.297,16.833,3811
 3185,59332.918,16.619,3811
 3186,59349.684,16.762,3812
 3187,59365.250,15.568,3812
 3188,59379.652,14.400,3812
 3189,59395.922,16.275,3812
 3190,59410.160,14.236,3812
 3191,59426.219,16.057,3813
 3192,59442.563,16.345,3814
 3193,59458.828,16.264,3814
 3194,59474.480,15.654,3814
 3195,59491.031,16.551,3814
 3196,59506.051,15.022,3815
 3197,59520.645,14.588,3815
 3198,59534.813,14.169,3815
 3199,59549.941,15.134,3816
 3200,59564.332,14.385,3816
 3201,59579.230,14.901,3817
 3202,59594.930,15.701,3818
 3203,59611.188,16.257,3819
 3204,59628.309,17.121,3819
 3205,59646.504,18.193,3821
 3206,59665.406,18.904,3822
 3207,59681.328,15.920,3824
 3208,59696.152,14.825,3824
 3209,59712.770,16.622,3824
 3210,59727.141,14.367,3826
 3211,59742.066,14.926,3827
 3212,59758.852,16.784,3828
 3213,59773.734,14.885,3829
 3214,59789.828,16.093,3829
 3215,59805.750,15.922,3831
 3216,59823.172,17.421,3832
 3217,59838.703,15.531,3833
 3218,59854.230,15.528,3834
 3219,59868.730,14.503,3835
 3220,59883.859,15.126,3835
 3221,59899.023,15.164,3835
 3222,59915.418,16.396,3837
 3223,59931.172,15.752,3839
 3224,59947.930,16.761,3839
 3225,59967.488,19.554,3841
 3226,59985.039,17.553,3843
 3227,59999.316,14.276,3844
 3228,60014.699,15.383,3845
 3229,60030.168,15.469,3846
 3230,60044.484,14.317,3847
 3231,60059.574,15.091,3847
 3232,60074.078,14.505,3849
 3233,60088.813,14.730,3850
 3234,60104.492,15.680,3851
 3235,60118.734,14.246,3851
 3236,60134.227,15.492,3852
 3237,60150.027,15.800,3854
 3238,60166.996,16.966,3855
 3239,60184.258,17.267,3855
 3240,60202.059,17.796,3856
 3241,60218.336,16.277,3857
 3242,60232.559,14.224,3858
 3243,60248.227,15.667,3858
 3244,60263.734,15.510,3857
 3245,60279.637,15.899,3859
 3246,60294.242,14.610,3859
 3247,60312.777,18.533,3861
 3248,60327.707,14.931,3862
 3249,60343.840,16.132,3862
 3250,60358.742,14.904,3864
 3251,60373.691,14.947,3865
 3252,60389.520,15.827,3867
 3253,60405.949,16.434,3868
 3254,60419.664,13.711,3869
 3255,60435.152,15.488,3870
 3256,60452.844,17.692,3871
 3257,60467.535,14.691,3872
 3258,60482.832,15.296,3873
 3259,60497.676,14.843,3875
 3260,60514.387,16.716,3875
 3261,60529.301,14.910,3875
 3262,60544.113,14.814,3876
 3263,60558.719,14.606,3876
 3264,60573.711,14.993,3878
 3265,60589.770,16.058,3879
 3266,60608.180,18.409,3881
 3267,60625.684,17.505,3881
 3268,60642.680,16.995,3882
 3269,60659.410,16.731,3882
 3270,60675.480,16.068,3883
 3271,60691.484,16.007,3884
 3272,60708.586,17.101,3886
 3273,60723.004,14.415,3887
 3274,60738.520,15.518,3890
 3275,60752.684,14.164,3890
 3276,60767.219,14.535,3891
 3277,60782.066,14.849,3891
 3278,60797.094,15.029,3892
 3279,60811.813,14.717,3892
 3280,60827.238,15.425,3892
 3281,60842.730,15.494,3893
 3282,60858.699,15.968,3893
 3283,60873.492,14.792,3893
 3284,60888.840,15.347,3893
 3285,60903.117,14.280,3894
 3286,60919.074,15.955,3894
 3287,60936.246,17.173,3895
 3288,60951.832,15.583,3895
 3289,60966.844,15.014,3895
 3290,60980.695,13.851,3896
 3291,60997.500,16.802,3896
 3292,61012.363,14.866,3897
 3293,61029.625,17.264,3897
 3294,61044.578,14.951,3897
 3295,61059.844,15.265,3897
 3296,61075.156,15.314,3898
 3297,61090.223,15.066,3898
 3298,61107.273,17.054,3898
 3299,61121.199,13.922,3898
 3300,61136.266,15.070,3899
 3301,61151.742,15.473,3900
 3302,61193.223,41.480,3902
 3303,61205.445,12.225,3902
 3304,61216.871,11.424,3902
 3305,61234.207,17.335,3902
 3306,61251.234,17.028,3902
 3307,61266.012,14.776,3902
 3308,61284.695,18.686,3902
 3309,61309.836,25.139,3902
 3310,61339.438,29.604,3902
 3311,61365.336,25.896,3902
 3312,61398.176,32.841,3902
 3313,61431.160,32.984,3902
 3314,61459.582,28.423,3902
 3315,61490.250,30.666,3902
 3316,61512.215,21.965,3902
 3317,61540.500,28.285,3902
 3318,61567.914,27.414,3902
 3319,61605.625,37.713,3902
 3320,61626.098,20.472,3904
 3321,61648.523,22.427,3904
 3322,61680.355,31.831,3904
 3323,61699.941,19.588,3904
 3324,61731.191,31.247,3904
 3325,61759.914,28.726,3904
 3326,61782.340,22.422,3904
 3327,61810.105,27.770,3904
 3328,61837.949,27.843,3904
 3329,61879.594,41.643,3904
 3330,61915.113,35.520,3905
 3331,61945.340,30.226,3905
 3332,61975.301,29.957,3905
 3333,62001.484,26.184,3905
 3334,62026.883,25.401,3905
 3335,62056.324,29.439,3905
 3336,62094.156,37.831,3905
 3337,62111.844,17.691,3905
 3338,62139.168,27.322,3905
 3339,62166.094,26.928,3905
 3340,62200.094,34.002,3905
 3341,62228.152,28.055,3905
 3342,62257.563,29.412,3905
 3343,62288.906,31.345,3905
 3344,62317.777,28.870,3905
 3345,62345.559,27.780,3905
 3346,62379.156,33.598,3905
 3347,62404.848,25.691,3905
 3348,62433.230,28.385,3905
 3349,62465.516,32.281,3905
 3350,62502.207,36.693,3905
 3351,62541.539,39.334,3905
 3352,62566.809,25.266,3905
 3353,62600.234,33.431,3905
 3354,62633.441,33.208,3905
 3355,62663.773,30.330,3905
 3356,62699.613,35.839,3905
 3357,62735.289,35.676,3905
 3358,62765.262,29.973,3905
 3359,62800.289,35.028,3905
 3360,62832.973,32.679,3905
 3361,62860.926,27.958,3905
 3362,62898.203,37.276,3905
 3363,62924.871,26.668,3905
 3364,62955.434,30.563,3905
 3365,62982.828,27.390,3905
 3366,63018.738,35.915,3905
 3367,63051.785,33.045,3905
 3368,63080.414,28.629,3905
 3369,63112.316,31.903,3905
 3370,63139.031,26.714,3905
 3371,63175.688,36.656,3905
 3372,63205.000,29.312,3905
 3373,63254.250,49.252,3905
 3374,63276.328,22.075,3905
 3375,63301.660,25.333,3905
 3376,63327.707,26.048,3905
 3377,63353.320,25.611,3905
 3378,63381.586,28.269,3905
 3379,63413.203,31.617,3905
 3380,63441.336,28.131,3905
 3381,63477.746,36.413,3905
 3382,63503.734,25.988,3906
 3383,63541.262,37.528,3906
 3384,63578.617,37.357,3906
 3385,63615.055,36.435,3906
 3386,63645.852,30.797,3907
 3387,63676.539,30.686,3907
 3388,63695.637,19.094,3908
 3389,63715.277,19.645,3908
 3390,63734.488,19.210,3908
 3391,63753.699,19.211,3908
 3392,63771.637,17.935,3908
 3393,63787.887,16.252,3909
 3394,63804.504,16.618,3909
 3395,63822.949,18.448,3909
 3396,63839.480,16.528,3911
 3397,63856.383,16.902,3911
 3398,63874.500,18.119,3911
 3399,63891.488,16.986,3912
 3400,63909.535,18.047,3912
 3401,63928.629,19.092,3912
 3402,63946.578,17.952,3912
 3403,63964.609,18.031,3913
 3404,63986.586,21.977,3913
 3405,64001.500,14.915,3913
 3406,64020.129,18.626,3913
 3407,64037.563,17.438,3913
 3408,64053.234,15.669,3913
 3409,64069.141,15.903,3913
 3410,64085.027,15.889,3913
 3411,64101.488,16.460,3914
 3412,64116.348,14.861,3914
 3413,64133.230,16.885,3914
 3414,64151.012,17.777,3915
 3415,64169.867,18.856,3915
 3416,64186.738,16.875,3915
 3417,64205.051,18.313,3915
 3418,64236.035,30.982,3916
 3419,64251.965,15.926,3916
 3420,64266.438,14.479,3916
 3421,64282.258,15.821,3916
 3422,64299.207,16.945,3916
 3423,64314.180,14.971,3916
 3424,64330.656,16.478,3919
 3425,64346.469,15.811,3919
 3426,64361.738,15.273,3919
 3427,64378.895,17.156,3920
 3428,64395.367,16.472,3920
 3429,64413.145,17.775,3920
 3430,64430.531,17.387,3920
 3431,64446.859,16.332,3921
 3432,64465.934,19.074,3921
 3433,64484.273,18.342,3921
 3434,64499.570,15.295,3921
 3435,64513.117,13.546,3922
 3436,64528.699,15.581,3922
 3437,64544.219,15.521,3922
 3438,64561.219,17.000,3922
 3439,64575.223,14.002,3922
 3440,64591.258,16.038,3923
 3441,64609.402,18.143,3923
 3442,64629.652,20.247,3923
 3443,64648.918,19.268,3923
 3444,64667.570,18.653,3924
 3445,64684.715,17.146,3924
 3446,64701.605,16.891,3924
 3447,64717.484,15.876,3925
 3448,64731.859,14.373,3925
 3449,64747.602,15.747,3924
 3450,64762.504,14.899,3924
 3451,64779.301,16.797,3924
 3452,64797.395,18.095,3924
 3453,64814.922,17.528,3924
 3454,64832.305,17.381,3925
 3455,64852.918,20.616,3925
 3456,64867.473,14.552,3925
 3457,64886.859,19.388,3925
 3458,64900.180,13.321,3925
 3459,64914.633,14.450,3925
 3460,64929.129,14.495,3925
 3461,64951.051,21.926,3925
 3462,64976.023,24.971,3928
 3463,64998.148,22.123,3928
 3464,65019.898,21.751,3928
 3465,65046.594,26.697,3928
 3466,65072.918,26.324,3928
 3467,65110.762,37.846,3928
 3468,65137.602,26.837,3928
 3469,65163.809,26.207,3928
 3470,65190.926,27.118,3928
 3471,65218.461,27.535,3928
 3472,65245.816,27.354,3928
 3473,65268.359,22.544,3928
 3474,65289.402,21.045,3928
 3475,65310.645,21.240,3928
 3476,65327.566,16.923,3928
 3477,65348.434,20.868,3929
 3478,65363.773,15.340,3929
 3479,65378.406,14.631,3929
 3480,65395.984,17.578,3929
 3481,65411.930,15.945,3929
 3482,65426.988,15.057,3929
 3483,65441.164,14.179,3930
 3484,65457.098,15.935,3930
 3485,65474.516,17.416,3930
 3486,65490.738,16.222,3931
 3487,65508.141,17.402,3931
 3488,65524.004,15.862,3931
 3489,65538.898,14.892,3931
 3490,65557.766,18.867,3931
 3491,65570.484,12.721,3931
 3492,65589.984,19.501,3931
 3493,65610.492,20.511,3931
 3494,65633.508,23.013,3932
 3495,65656.031,22.530,3932
 3496,65683.469,27.429,3932
 3497,65713.094,29.623,3932
 3498,65734.148,21.063,3932
 3499,65754.352,20.200,3932
 3500,65774.664,20.315,3932
 3501,65794.469,19.804,3932
 3502,65809.445,14.974,3932
 3503,65824.945,15.501,3932
 3504,65841.820,16.876,3932
 3505,65858.555,16.733,3932
 3506,65873.844,15.286,3933
 3507,65890.477,16.634,3933
 3508,65907.836,17.365,3933
 3509,65923.914,16.072,3933
 3510,65938.656,14.748,3933
 3511,65954.680,16.025,3933
 3512,65971.602,16.919,3934
 3513,65987.484,15.880,3934
 3514,66002.031,14.546,3934
 3515,66016.484,14.453,3934
 3516,66031.313,14.830,3934
 3517,66049.109,17.797,3934
 3518,66066.297,17.186,3951
 3519,66083.609,17.312,3951
 3520,66101.703,18.095,3951
 3521,66117.094,15.388,3951
 3522,66132.852,15.762,3951
 3523,66148.359,15.512,3951
 3524,66165.453,17.085,3952
 3525,66184.516,19.063,3950
 3526,66203.586,19.074,3950
 3527,66219.313,15.730,3950
 3528,66234.289,14.972,3950
 3529,66250.477,16.190,3950
 3530,66265.234,14.754,3950
 3531,66281.508,16.273,3950
 3532,66298.031,16.530,3950
 3533,66324.109,26.072,3950
 3534,66339.930,15.825,3950
 3535,66357.945,18.015,3950
 3536,66373.133,15.188,3950
 3537,66391.313,18.176,3950
 3538,66409.383,18.067,3950
 3539,66426.406,17.023,3951
 3540,66440.820,14.419,3951
 3541,66457.281,16.460,3951
 3542,66472.422,15.143,3951
 3543,66487.883,15.455,3951
 3544,66503.672,15.794,3951
 3545,66519.508,15.835,3951
 3546,66536.375,16.865,3951
 3547,66554.586,18.216,3951
 3548,66568.695,14.108,3952
 3549,66581.883,13.187,3952
 3550,66599.680,17.800,3952
 3551,66618.945,19.265,3952
 3552,66641.992,23.041,3952
 3553,66658.438,16.449,3952
 3554,66675.758,17.319,3952
 3555,66691.047,15.285,3952
 3556,66705.398,14.356,3953
